,rent,borough,zip,year
6686,2189.7,queens,11106.0,2018
6687,3557.3,brooklyn,11249.0,2018
6688,2342.8,queens,11105.0,2018
6689,3732.1,manhattan,10010.0,2018
6690,2435.6,manhattan,10035.0,2018
6691,2104.7,queens,11103.0,2018
6692,3331.1,manhattan,10022.0,2018
6693,3689.8,manhattan,10014.0,2018
6694,2174.8,manhattan,10030.0,2018
6695,2425.2,queens,11102.0,2018
6696,3133.9,manhattan,10065.0,2018
6697,4829.4,manhattan,10013.0,2018
6698,3306.9,manhattan,10036.0,2018
6699,2393.6,manhattan,10075.0,2018
6700,4032.7,manhattan,10001.0,2018
6701,3801.8,manhattan,10038.0,2018
6702,3387.0,manhattan,10012.0,2018
6703,2086.2,manhattan,10037.0,2018
6704,3183.4,manhattan,10017.0,2018
6705,3743.7,manhattan,10018.0,2018
6706,5975.7,manhattan,10007.0,2018
6707,3624.8,manhattan,10280.0,2018
6708,3737.0,manhattan,10005.0,2018
6709,5818.6,manhattan,10282.0,2018
6710,4910.2,manhattan,10069.0,2018
6711,3856.8,manhattan,10004.0,2018
6712,3392.5,manhattan,10006.0,2018
6713,3115.3,queens,11109.0,2018
6714,2544.4,queens,11385.0,2018
6715,1703.6,bronx,10467.0,2018
6716,2232.9,brooklyn,11226.0,2018
6717,2078.3,brooklyn,11220.0,2018
6718,2360.9,brooklyn,11207.0,2018
6719,1896.1,brooklyn,11214.0,2018
6720,3196.2,manhattan,10025.0,2018
6721,1639.5,staten_island,10314.0,2018
6722,2522.1,brooklyn,11221.0,2018
6723,1792.3,bronx,10458.0,2018
6724,2009.3,brooklyn,11235.0,2018
6725,1764.9,brooklyn,11223.0,2018
6726,2886.5,brooklyn,11206.0,2018
6727,1954.9,brooklyn,11229.0,2018
6728,1892.5,queens,11355.0,2018
6729,2114.7,brooklyn,11230.0,2018
6730,2344.7,brooklyn,11233.0,2018
6731,1643.3,bronx,10457.0,2018
6732,1644.8,bronx,10462.0,2018
6733,2515.5,manhattan,10029.0,2018
6734,2285.1,brooklyn,11218.0,2018
6735,3149.1,manhattan,10002.0,2018
6736,2105.4,queens,11375.0,2018
6737,2279.4,bronx,10463.0,2018
6738,2842.5,brooklyn,11215.0,2018
6739,2332.0,brooklyn,11213.0,2018
6740,2333.2,brooklyn,11210.0,2018
6741,1915.5,brooklyn,11209.0,2018
6742,2587.1,manhattan,10027.0,2018
6743,3156.5,brooklyn,11211.0,2018
6744,3399.5,brooklyn,11201.0,2018
6745,2244.1,manhattan,10032.0,2018
6746,3502.4,manhattan,10023.0,2018
6747,2780.0,manhattan,10128.0,2018
6748,3100.3,brooklyn,11238.0,2018
6749,2510.3,brooklyn,11216.0,2018
6750,3311.4,manhattan,10009.0,2018
6751,1704.3,queens,11435.0,2018
6752,3113.8,manhattan,10024.0,2018
6753,2339.7,brooklyn,11225.0,2018
6754,2376.1,manhattan,10033.0,2018
6755,2454.3,manhattan,10031.0,2018
6756,2252.4,queens,11354.0,2018
6757,3409.0,manhattan,10003.0,2018
6758,3641.6,manhattan,10016.0,2018
6759,3805.6,manhattan,10011.0,2018
6760,1594.6,bronx,10461.0,2018
6761,2509.5,brooklyn,11237.0,2018
6762,2837.2,manhattan,10028.0,2018
6763,1625.1,brooklyn,11228.0,2018
6764,2704.6,brooklyn,11205.0,2018
6765,1899.6,manhattan,10040.0,2018
6766,2119.1,queens,11374.0,2018
6767,1903.9,bronx,10465.0,2018
6768,3501.9,manhattan,10019.0,2018
6769,1940.6,manhattan,10034.0,2018
6770,2761.2,manhattan,10021.0,2018
6771,3112.3,brooklyn,11217.0,2018
6772,2972.1,queens,11101.0,2018
6773,2757.6,manhattan,10026.0,2018
6774,2962.1,brooklyn,11222.0,2018
6775,3094.8,brooklyn,11231.0,2018
6776,2187.1,queens,11106.0,2018
6777,3513.2,brooklyn,11249.0,2018
6778,2348.2,queens,11105.0,2018
6779,3730.4,manhattan,10010.0,2018
6780,2451.8,manhattan,10035.0,2018
6781,2045.2,queens,11103.0,2018
6782,3327.1,manhattan,10022.0,2018
6783,3729.2,manhattan,10014.0,2018
6784,2178.5,manhattan,10030.0,2018
6785,2414.5,queens,11102.0,2018
6786,3157.7,manhattan,10065.0,2018
6787,4819.7,manhattan,10013.0,2018
6788,3276.6,manhattan,10036.0,2018
6789,2404.7,manhattan,10075.0,2018
6790,4037.3,manhattan,10001.0,2018
6791,3782.8,manhattan,10038.0,2018
6792,3374.7,manhattan,10012.0,2018
6793,2070.8,manhattan,10037.0,2018
6794,3163.4,manhattan,10017.0,2018
6795,3720.7,manhattan,10018.0,2018
6796,6077.3,manhattan,10007.0,2018
6797,3586.5,manhattan,10280.0,2018
6798,3786.7,manhattan,10005.0,2018
6799,5898.0,manhattan,10282.0,2018
6800,4933.7,manhattan,10069.0,2018
6801,3868.3,manhattan,10004.0,2018
6802,3422.9,manhattan,10006.0,2018
6803,3079.8,queens,11109.0,2018
6804,2533.8,queens,11385.0,2018
6805,1730.9,bronx,10467.0,2018
6806,2206.6,brooklyn,11226.0,2018
6807,2039.4,brooklyn,11220.0,2018
6808,2389.8,brooklyn,11207.0,2018
6809,1827.3,brooklyn,11214.0,2018
6810,3202.1,manhattan,10025.0,2018
6811,1733.7,staten_island,10314.0,2018
6812,2526.4,brooklyn,11221.0,2018
6813,1809.7,bronx,10458.0,2018
6814,2005.6,brooklyn,11235.0,2018
6815,1778.6,brooklyn,11223.0,2018
6816,2902.7,brooklyn,11206.0,2018
6817,1956.1,brooklyn,11229.0,2018
6818,1910.3,queens,11355.0,2018
6819,2121.9,brooklyn,11230.0,2018
6820,2346.6,brooklyn,11233.0,2018
6821,1606.0,bronx,10457.0,2018
6822,1625.8,bronx,10462.0,2018
6823,2498.8,manhattan,10029.0,2018
6824,2260.2,brooklyn,11218.0,2018
6825,3151.1,manhattan,10002.0,2018
6826,2101.4,queens,11375.0,2018
6827,2309.7,bronx,10463.0,2018
6828,2847.9,brooklyn,11215.0,2018
6829,2377.6,brooklyn,11213.0,2018
6830,2314.1,brooklyn,11210.0,2018
6831,1904.1,brooklyn,11209.0,2018
6832,2600.5,manhattan,10027.0,2018
6833,3128.9,brooklyn,11211.0,2018
6834,3422.1,brooklyn,11201.0,2018
6835,2250.2,manhattan,10032.0,2018
6836,3496.6,manhattan,10023.0,2018
6837,2791.1,manhattan,10128.0,2018
6838,3117.5,brooklyn,11238.0,2018
6839,2496.6,brooklyn,11216.0,2018
6840,3288.4,manhattan,10009.0,2018
6841,1675.3,queens,11435.0,2018
6842,3106.6,manhattan,10024.0,2018
6843,2354.7,brooklyn,11225.0,2018
6844,2408.8,manhattan,10033.0,2018
6845,2460.3,manhattan,10031.0,2018
6846,2238.8,queens,11354.0,2018
6847,3426.1,manhattan,10003.0,2018
6848,3637.4,manhattan,10016.0,2018
6849,3795.0,manhattan,10011.0,2018
6850,1605.3,bronx,10461.0,2018
6851,2511.4,brooklyn,11237.0,2018
6852,2825.9,manhattan,10028.0,2018
6853,1619.3,brooklyn,11228.0,2018
6854,2730.5,brooklyn,11205.0,2018
6855,1903.6,manhattan,10040.0,2018
6856,2108.7,queens,11374.0,2018
6857,1846.4,bronx,10465.0,2018
6858,3469.5,manhattan,10019.0,2018
6859,1956.3,manhattan,10034.0,2018
6860,2753.1,manhattan,10021.0,2018
6861,3110.2,brooklyn,11217.0,2018
6862,2950.5,queens,11101.0,2018
6863,2730.9,manhattan,10026.0,2018
6864,2964.2,brooklyn,11222.0,2018
6865,3064.0,brooklyn,11231.0,2018
6866,2185.3,queens,11106.0,2018
6867,3520.4,brooklyn,11249.0,2018
6868,2362.5,queens,11105.0,2018
6869,3717.5,manhattan,10010.0,2018
6870,2480.1,manhattan,10035.0,2018
6871,2022.5,queens,11103.0,2018
6872,3304.8,manhattan,10022.0,2018
6873,3729.5,manhattan,10014.0,2018
6874,2162.8,manhattan,10030.0,2018
6875,2393.9,queens,11102.0,2018
6876,3168.0,manhattan,10065.0,2018
6877,4841.5,manhattan,10013.0,2018
6878,3248.5,manhattan,10036.0,2018
6879,2420.5,manhattan,10075.0,2018
6880,4077.1,manhattan,10001.0,2018
6881,3758.3,manhattan,10038.0,2018
6882,3341.6,manhattan,10012.0,2018
6883,2097.1,manhattan,10037.0,2018
6884,3155.9,manhattan,10017.0,2018
6885,3712.5,manhattan,10018.0,2018
6886,6046.2,manhattan,10007.0,2018
6887,3526.2,manhattan,10280.0,2018
6888,3791.0,manhattan,10005.0,2018
6889,5959.9,manhattan,10282.0,2018
6890,4928.7,manhattan,10069.0,2018
6891,3868.9,manhattan,10004.0,2018
6892,3419.5,manhattan,10006.0,2018
6893,3061.2,queens,11109.0,2018
6894,2520.4,queens,11385.0,2018
6895,1705.1,bronx,10467.0,2018
6896,2209.4,brooklyn,11226.0,2018
6897,2024.1,brooklyn,11220.0,2018
6898,2383.3,brooklyn,11207.0,2018
6899,1798.5,brooklyn,11214.0,2018
6900,3220.2,manhattan,10025.0,2018
6901,1778.0,staten_island,10314.0,2018
6902,2522.5,brooklyn,11221.0,2018
6903,1801.1,bronx,10458.0,2018
6904,2012.9,brooklyn,11235.0,2018
6905,1724.3,brooklyn,11223.0,2018
6906,2869.6,brooklyn,11206.0,2018
6907,1966.9,brooklyn,11229.0,2018
6908,1895.9,queens,11355.0,2018
6909,2074.6,brooklyn,11230.0,2018
6910,2356.6,brooklyn,11233.0,2018
6911,1660.3,bronx,10457.0,2018
6912,1663.1,bronx,10462.0,2018
6913,2515.0,manhattan,10029.0,2018
6914,2269.1,brooklyn,11218.0,2018
6915,3147.0,manhattan,10002.0,2018
6916,2123.1,queens,11375.0,2018
6917,2312.3,bronx,10463.0,2018
6918,2831.8,brooklyn,11215.0,2018
6919,2379.8,brooklyn,11213.0,2018
6920,2272.9,brooklyn,11210.0,2018
6921,1885.6,brooklyn,11209.0,2018
6922,2600.1,manhattan,10027.0,2018
6923,3126.5,brooklyn,11211.0,2018
6924,3421.1,brooklyn,11201.0,2018
6925,2255.6,manhattan,10032.0,2018
6926,3483.7,manhattan,10023.0,2018
6927,2816.3,manhattan,10128.0,2018
6928,3123.6,brooklyn,11238.0,2018
6929,2484.9,brooklyn,11216.0,2018
6930,3253.0,manhattan,10009.0,2018
6931,1672.6,queens,11435.0,2018
6932,3098.8,manhattan,10024.0,2018
6933,2380.9,brooklyn,11225.0,2018
6934,2388.3,manhattan,10033.0,2018
6935,2423.0,manhattan,10031.0,2018
6936,2254.5,queens,11354.0,2018
6937,3440.2,manhattan,10003.0,2018
6938,3640.2,manhattan,10016.0,2018
6939,3772.1,manhattan,10011.0,2018
6940,1607.6,bronx,10461.0,2018
6941,2462.3,brooklyn,11237.0,2018
6942,2831.8,manhattan,10028.0,2018
6943,1596.7,brooklyn,11228.0,2018
6944,2778.6,brooklyn,11205.0,2018
6945,1899.0,manhattan,10040.0,2018
6946,2141.1,queens,11374.0,2018
6947,1836.9,bronx,10465.0,2018
6948,3464.5,manhattan,10019.0,2018
6949,1963.1,manhattan,10034.0,2018
6950,2726.9,manhattan,10021.0,2018
6951,3088.4,brooklyn,11217.0,2018
6952,2945.2,queens,11101.0,2018
6953,2720.6,manhattan,10026.0,2018
6954,2983.4,brooklyn,11222.0,2018
6955,3051.0,brooklyn,11231.0,2018
6956,2161.9,queens,11106.0,2018
6957,3470.8,brooklyn,11249.0,2018
6958,2347.7,queens,11105.0,2018
6959,3764.0,manhattan,10010.0,2018
6960,2467.7,manhattan,10035.0,2018
6961,2013.0,queens,11103.0,2018
6962,3300.5,manhattan,10022.0,2018
6963,3730.8,manhattan,10014.0,2018
6964,2189.1,manhattan,10030.0,2018
6965,2388.8,queens,11102.0,2018
6966,3200.7,manhattan,10065.0,2018
6967,4877.2,manhattan,10013.0,2018
6968,3236.2,manhattan,10036.0,2018
6969,2431.7,manhattan,10075.0,2018
6970,4122.7,manhattan,10001.0,2018
6971,3763.6,manhattan,10038.0,2018
6972,3353.5,manhattan,10012.0,2018
6973,2119.7,manhattan,10037.0,2018
6974,3143.6,manhattan,10017.0,2018
6975,3740.8,manhattan,10018.0,2018
6976,5910.8,manhattan,10007.0,2018
6977,3490.8,manhattan,10280.0,2018
6978,3781.1,manhattan,10005.0,2018
6979,6012.5,manhattan,10282.0,2018
6980,4928.8,manhattan,10069.0,2018
6981,3814.0,manhattan,10004.0,2018
6982,3450.5,manhattan,10006.0,2018
6983,3082.3,queens,11109.0,2018
6984,2523.4,queens,11385.0,2019
6985,1708.8,bronx,10467.0,2019
6986,2201.3,brooklyn,11226.0,2019
6987,1942.9,brooklyn,11220.0,2019
6988,2431.4,brooklyn,11207.0,2019
6989,1762.9,brooklyn,11214.0,2019
6990,3234.2,manhattan,10025.0,2019
6991,1625.3,staten_island,10314.0,2019
6992,2533.4,brooklyn,11221.0,2019
6993,1755.4,bronx,10458.0,2019
6994,2047.1,brooklyn,11235.0,2019
6995,1738.6,brooklyn,11223.0,2019
6996,2850.4,brooklyn,11206.0,2019
6997,1950.2,brooklyn,11229.0,2019
6998,1850.9,queens,11355.0,2019
6999,2046.1,brooklyn,11230.0,2019
7000,2347.8,brooklyn,11233.0,2019
7001,1736.9,bronx,10457.0,2019
7002,1679.9,bronx,10462.0,2019
7003,2509.9,manhattan,10029.0,2019
7004,2288.3,brooklyn,11218.0,2019
7005,3166.0,manhattan,10002.0,2019
7006,2155.4,queens,11375.0,2019
7007,2266.5,bronx,10463.0,2019
7008,2844.9,brooklyn,11215.0,2019
7009,2390.0,brooklyn,11213.0,2019
7010,2280.3,brooklyn,11210.0,2019
7011,1888.9,brooklyn,11209.0,2019
7012,2636.5,manhattan,10027.0,2019
7013,3129.0,brooklyn,11211.0,2019
7014,3432.1,brooklyn,11201.0,2019
7015,2243.3,manhattan,10032.0,2019
7016,3477.2,manhattan,10023.0,2019
7017,2813.1,manhattan,10128.0,2019
7018,3132.6,brooklyn,11238.0,2019
7019,2508.4,brooklyn,11216.0,2019
7020,3249.5,manhattan,10009.0,2019
7021,1728.7,queens,11435.0,2019
7022,3111.8,manhattan,10024.0,2019
7023,2403.4,brooklyn,11225.0,2019
7024,2397.3,manhattan,10033.0,2019
7025,2421.1,manhattan,10031.0,2019
7026,2281.2,queens,11354.0,2019
7027,3441.4,manhattan,10003.0,2019
7028,3611.8,manhattan,10016.0,2019
7029,3753.2,manhattan,10011.0,2019
7030,1593.5,bronx,10461.0,2019
7031,2441.4,brooklyn,11237.0,2019
7032,2843.4,manhattan,10028.0,2019
7033,1635.5,brooklyn,11228.0,2019
7034,2800.1,brooklyn,11205.0,2019
7035,1887.4,manhattan,10040.0,2019
7036,2145.4,queens,11374.0,2019
7037,1860.3,bronx,10465.0,2019
7038,3458.9,manhattan,10019.0,2019
7039,1961.2,manhattan,10034.0,2019
7040,2731.3,manhattan,10021.0,2019
7041,3110.7,brooklyn,11217.0,2019
7042,2950.0,queens,11101.0,2019
7043,2741.8,manhattan,10026.0,2019
7044,2972.4,brooklyn,11222.0,2019
7045,3010.4,brooklyn,11231.0,2019
7046,2141.8,queens,11106.0,2019
7047,3511.5,brooklyn,11249.0,2019
7048,2331.0,queens,11105.0,2019
7049,3770.3,manhattan,10010.0,2019
7050,2454.9,manhattan,10035.0,2019
7051,2064.3,queens,11103.0,2019
7052,3288.7,manhattan,10022.0,2019
7053,3725.0,manhattan,10014.0,2019
7054,2176.7,manhattan,10030.0,2019
7055,2390.2,queens,11102.0,2019
7056,3173.4,manhattan,10065.0,2019
7057,4918.8,manhattan,10013.0,2019
7058,3249.5,manhattan,10036.0,2019
7059,2436.5,manhattan,10075.0,2019
7060,4133.4,manhattan,10001.0,2019
7061,3808.5,manhattan,10038.0,2019
7062,3366.5,manhattan,10012.0,2019
7063,2157.3,manhattan,10037.0,2019
7064,3151.2,manhattan,10017.0,2019
7065,3789.9,manhattan,10018.0,2019
7066,5789.0,manhattan,10007.0,2019
7067,3491.9,manhattan,10280.0,2019
7068,3758.6,manhattan,10005.0,2019
7069,5973.6,manhattan,10282.0,2019
7070,4917.1,manhattan,10069.0,2019
7071,3860.7,manhattan,10004.0,2019
7072,3429.0,manhattan,10006.0,2019
7073,3067.0,queens,11109.0,2019
7074,2566.0,queens,11385.0,2019
7075,1694.0,bronx,10467.0,2019
7076,2204.1,brooklyn,11226.0,2019
7077,1994.4,brooklyn,11220.0,2019
7078,2451.0,brooklyn,11207.0,2019
7079,1843.7,brooklyn,11214.0,2019
7080,3243.1,manhattan,10025.0,2019
7081,1522.9,staten_island,10314.0,2019
7082,2530.9,brooklyn,11221.0,2019
7083,1742.2,bronx,10458.0,2019
7084,2061.5,brooklyn,11235.0,2019
7085,1736.5,brooklyn,11223.0,2019
7086,2872.9,brooklyn,11206.0,2019
7087,1956.4,brooklyn,11229.0,2019
7088,1795.1,queens,11355.0,2019
7089,2062.3,brooklyn,11230.0,2019
7090,2366.9,brooklyn,11233.0,2019
7091,1769.6,bronx,10457.0,2019
7092,1721.7,bronx,10462.0,2019
7093,2533.1,manhattan,10029.0,2019
7094,2285.4,brooklyn,11218.0,2019
7095,3177.5,manhattan,10002.0,2019
7096,2162.2,queens,11375.0,2019
7097,2294.0,bronx,10463.0,2019
7098,2834.8,brooklyn,11215.0,2019
7099,2305.0,brooklyn,11213.0,2019
7100,2266.8,brooklyn,11210.0,2019
7101,1925.9,brooklyn,11209.0,2019
7102,2622.5,manhattan,10027.0,2019
7103,3184.5,brooklyn,11211.0,2019
7104,3422.4,brooklyn,11201.0,2019
7105,2235.8,manhattan,10032.0,2019
7106,3479.7,manhattan,10023.0,2019
7107,2813.1,manhattan,10128.0,2019
7108,3173.6,brooklyn,11238.0,2019
7109,2532.1,brooklyn,11216.0,2019
7110,3269.4,manhattan,10009.0,2019
7111,1734.9,queens,11435.0,2019
7112,3120.3,manhattan,10024.0,2019
7113,2399.8,brooklyn,11225.0,2019
7114,2387.9,manhattan,10033.0,2019
7115,2424.1,manhattan,10031.0,2019
7116,2276.7,queens,11354.0,2019
7117,3439.5,manhattan,10003.0,2019
7118,3630.1,manhattan,10016.0,2019
7119,3795.6,manhattan,10011.0,2019
7120,1576.5,bronx,10461.0,2019
7121,2449.7,brooklyn,11237.0,2019
7122,2874.6,manhattan,10028.0,2019
7123,1683.4,brooklyn,11228.0,2019
7124,2794.2,brooklyn,11205.0,2019
7125,1898.3,manhattan,10040.0,2019
7126,2169.7,queens,11374.0,2019
7127,1940.3,bronx,10465.0,2019
7128,3488.2,manhattan,10019.0,2019
7129,1964.9,manhattan,10034.0,2019
7130,2758.5,manhattan,10021.0,2019
7131,3139.0,brooklyn,11217.0,2019
7132,2951.0,queens,11101.0,2019
7133,2785.9,manhattan,10026.0,2019
7134,2998.6,brooklyn,11222.0,2019
7135,3027.6,brooklyn,11231.0,2019
7136,2182.3,queens,11106.0,2019
7137,3545.1,brooklyn,11249.0,2019
7138,2306.1,queens,11105.0,2019
7139,3786.1,manhattan,10010.0,2019
7140,2444.4,manhattan,10035.0,2019
7141,2076.0,queens,11103.0,2019
7142,3288.5,manhattan,10022.0,2019
7143,3741.2,manhattan,10014.0,2019
7144,2212.3,manhattan,10030.0,2019
7145,2406.3,queens,11102.0,2019
7146,3159.1,manhattan,10065.0,2019
7147,4918.0,manhattan,10013.0,2019
7148,3262.9,manhattan,10036.0,2019
7149,2449.0,manhattan,10075.0,2019
7150,4075.2,manhattan,10001.0,2019
7151,3844.1,manhattan,10038.0,2019
7152,3412.6,manhattan,10012.0,2019
7153,2157.1,manhattan,10037.0,2019
7154,3147.4,manhattan,10017.0,2019
7155,3840.6,manhattan,10018.0,2019
7156,5819.6,manhattan,10007.0,2019
7157,3542.7,manhattan,10280.0,2019
7158,3746.7,manhattan,10005.0,2019
7159,5979.4,manhattan,10282.0,2019
7160,4867.4,manhattan,10069.0,2019
7161,3889.9,manhattan,10004.0,2019
7162,3427.3,manhattan,10006.0,2019
7163,3047.9,queens,11109.0,2019
7164,2543.6,queens,11385.0,2019
7165,1707.1,bronx,10467.0,2019
7166,2224.0,brooklyn,11226.0,2019
7167,2026.2,brooklyn,11220.0,2019
7168,2528.4,brooklyn,11207.0,2019
7169,1879.5,brooklyn,11214.0,2019
7170,3254.2,manhattan,10025.0,2019
7171,1426.2,staten_island,10314.0,2019
7172,2573.1,brooklyn,11221.0,2019
7173,1749.9,bronx,10458.0,2019
7174,2076.0,brooklyn,11235.0,2019
7175,1728.3,brooklyn,11223.0,2019
7176,2896.1,brooklyn,11206.0,2019
7177,2026.2,brooklyn,11229.0,2019
7178,1772.2,queens,11355.0,2019
7179,2124.9,brooklyn,11230.0,2019
7180,2346.4,brooklyn,11233.0,2019
7181,1731.8,bronx,10457.0,2019
7182,1695.6,bronx,10462.0,2019
7183,2550.0,manhattan,10029.0,2019
7184,2290.6,brooklyn,11218.0,2019
7185,3185.0,manhattan,10002.0,2019
7186,2171.0,queens,11375.0,2019
7187,2329.3,bronx,10463.0,2019
7188,2866.6,brooklyn,11215.0,2019
7189,2272.4,brooklyn,11213.0,2019
7190,2235.4,brooklyn,11210.0,2019
7191,1922.4,brooklyn,11209.0,2019
7192,2629.3,manhattan,10027.0,2019
7193,3248.0,brooklyn,11211.0,2019
7194,3436.4,brooklyn,11201.0,2019
7195,2218.8,manhattan,10032.0,2019
7196,3483.6,manhattan,10023.0,2019
7197,2808.6,manhattan,10128.0,2019
7198,3199.0,brooklyn,11238.0,2019
7199,2557.1,brooklyn,11216.0,2019
7200,3290.7,manhattan,10009.0,2019
7201,1706.5,queens,11435.0,2019
7202,3131.8,manhattan,10024.0,2019
7203,2396.0,brooklyn,11225.0,2019
7204,2371.6,manhattan,10033.0,2019
7205,2455.5,manhattan,10031.0,2019
7206,2274.1,queens,11354.0,2019
7207,3443.6,manhattan,10003.0,2019
7208,3637.5,manhattan,10016.0,2019
7209,3816.8,manhattan,10011.0,2019
7210,1610.2,bronx,10461.0,2019
7211,2544.0,brooklyn,11237.0,2019
7212,2882.0,manhattan,10028.0,2019
7213,1687.2,brooklyn,11228.0,2019
7214,2765.4,brooklyn,11205.0,2019
7215,1899.5,manhattan,10040.0,2019
7216,2166.2,queens,11374.0,2019
7217,1924.7,bronx,10465.0,2019
7218,3495.7,manhattan,10019.0,2019
7219,1957.3,manhattan,10034.0,2019
7220,2801.6,manhattan,10021.0,2019
7221,3160.5,brooklyn,11217.0,2019
7222,2991.1,queens,11101.0,2019
7223,2812.5,manhattan,10026.0,2019
7224,3015.5,brooklyn,11222.0,2019
7225,3054.5,brooklyn,11231.0,2019
7226,2204.9,queens,11106.0,2019
7227,3629.1,brooklyn,11249.0,2019
7228,2321.8,queens,11105.0,2019
7229,3749.7,manhattan,10010.0,2019
7230,2471.4,manhattan,10035.0,2019
7231,2080.2,queens,11103.0,2019
7232,3290.5,manhattan,10022.0,2019
7233,3724.5,manhattan,10014.0,2019
7234,2202.5,manhattan,10030.0,2019
7235,2434.6,queens,11102.0,2019
7236,3141.8,manhattan,10065.0,2019
7237,4906.4,manhattan,10013.0,2019
7238,3297.7,manhattan,10036.0,2019
7239,2460.9,manhattan,10075.0,2019
7240,4067.6,manhattan,10001.0,2019
7241,3869.7,manhattan,10038.0,2019
7242,3428.4,manhattan,10012.0,2019
7243,2176.2,manhattan,10037.0,2019
7244,3179.2,manhattan,10017.0,2019
7245,3818.3,manhattan,10018.0,2019
7246,5879.7,manhattan,10007.0,2019
7247,3596.8,manhattan,10280.0,2019
7248,3744.7,manhattan,10005.0,2019
7249,5986.6,manhattan,10282.0,2019
7250,4852.4,manhattan,10069.0,2019
7251,3911.7,manhattan,10004.0,2019
7252,3466.1,manhattan,10006.0,2019
7253,3058.1,queens,11109.0,2019
7254,2533.1,queens,11385.0,2019
7255,1704.3,bronx,10467.0,2019
7256,2247.8,brooklyn,11226.0,2019
7257,2088.6,brooklyn,11220.0,2019
7258,2506.1,brooklyn,11207.0,2019
7259,1877.4,brooklyn,11214.0,2019
7260,3249.7,manhattan,10025.0,2019
7261,1541.4,staten_island,10314.0,2019
7262,2601.3,brooklyn,11221.0,2019
7263,1740.0,bronx,10458.0,2019
7264,2074.6,brooklyn,11235.0,2019
7265,1762.7,brooklyn,11223.0,2019
7266,2909.8,brooklyn,11206.0,2019
7267,2053.3,brooklyn,11229.0,2019
7268,1781.9,queens,11355.0,2019
7269,2128.0,brooklyn,11230.0,2019
7270,2328.1,brooklyn,11233.0,2019
7271,1661.8,bronx,10457.0,2019
7272,1714.5,bronx,10462.0,2019
7273,2572.6,manhattan,10029.0,2019
7274,2305.2,brooklyn,11218.0,2019
7275,3189.7,manhattan,10002.0,2019
7276,2149.7,queens,11375.0,2019
7277,2374.2,bronx,10463.0,2019
7278,2866.3,brooklyn,11215.0,2019
7279,2331.4,brooklyn,11213.0,2019
7280,2227.5,brooklyn,11210.0,2019
7281,1929.6,brooklyn,11209.0,2019
7282,2637.0,manhattan,10027.0,2019
7283,3319.4,brooklyn,11211.0,2019
7284,3461.1,brooklyn,11201.0,2019
7285,2229.6,manhattan,10032.0,2019
7286,3502.3,manhattan,10023.0,2019
7287,2831.3,manhattan,10128.0,2019
7288,3215.1,brooklyn,11238.0,2019
7289,2548.9,brooklyn,11216.0,2019
7290,3298.5,manhattan,10009.0,2019
7291,1666.4,queens,11435.0,2019
7292,3144.7,manhattan,10024.0,2019
7293,2361.7,brooklyn,11225.0,2019
7294,2359.5,manhattan,10033.0,2019
7295,2458.1,manhattan,10031.0,2019
7296,2255.6,queens,11354.0,2019
7297,3466.6,manhattan,10003.0,2019
7298,3678.0,manhattan,10016.0,2019
7299,3856.3,manhattan,10011.0,2019
7300,1639.5,bronx,10461.0,2019
7301,2626.6,brooklyn,11237.0,2019
7302,2893.7,manhattan,10028.0,2019
7303,1690.9,brooklyn,11228.0,2019
7304,2766.8,brooklyn,11205.0,2019
