geo_id,year,borough,zipcode,total_housing_units,occupied_housing_units,owner_occupied_units,own_occ_median_value,renter_occupied_units,rent_occ_median_rent,vacant_housing_units,occ_units_paying_rent,homeowner_vacancy_rate,rental_vacancy_rate,median_rooms,no_bedrooms,1_bedroom,2_bedrooms,3_bedrooms,4_bedrooms,5_or_more_bedrooms,avg_household_size_own_occ_unit,avg_household_size_rent_occ_unit
8600000US10457,2016,Bronx,10457,25838.0,24089.0,1583.0,377600.0,22506.0,1083.0,1749.0,21968.0,5.5,3.0,3.7,2945.0,8722.0,8880.0,4388.0,590.0,313.0,3.64,2.90
8600000US10458,2016,Bronx,10458,28546.0,27000.0,1182.0,350600.0,25818.0,1143.0,1546.0,25204.0,11.8,2.8,3.7,2159.0,11286.0,9563.0,4582.0,655.0,301.0,3.05,2.90
8600000US10459,2016,Bronx,10459,17423.0,15870.0,1456.0,373800.0,14414.0,941.0,1553.0,13980.0,1.6,1.4,4.0,1294.0,4135.0,7223.0,3906.0,651.0,214.0,3.23,2.95
8600000US10460,2016,Bronx,10460,21206.0,19974.0,2026.0,414600.0,17948.0,964.0,1232.0,17537.0,2.0,2.9,3.9,1036.0,7020.0,7734.0,4446.0,674.0,296.0,3.46,2.89
8600000US10461,2016,Bronx,10461,20289.0,18881.0,5817.0,441800.0,13064.0,1301.0,1408.0,12680.0,1.4,2.4,4.1,920.0,7280.0,5681.0,5032.0,998.0,378.0,2.99,2.42
8600000US10462,2016,Bronx,10462,31028.0,29438.0,6597.0,239000.0,22841.0,1226.0,1590.0,22451.0,1.4,2.1,3.6,1441.0,14858.0,8814.0,4739.0,773.0,403.0,3.01,2.56
8600000US10463,2016,Bronx,10463,29707.0,27607.0,8641.0,272000.0,18966.0,1236.0,2100.0,18582.0,2.0,2.3,3.8,1521.0,11862.0,11398.0,4027.0,593.0,306.0,2.43,2.54
8600000US10464,2016,Bronx,10464,2228.0,1890.0,1202.0,477700.0,688.0,1251.0,338.0,688.0,0.0,1.5,5.1,47.0,494.0,590.0,834.0,213.0,50.0,2.61,1.67
8600000US10465,2016,Bronx,10465,16837.0,15647.0,8698.0,440900.0,6949.0,1277.0,1190.0,6696.0,2.5,2.9,4.9,264.0,3058.0,5225.0,6287.0,1428.0,575.0,2.95,2.50
8600000US10466,2016,Bronx,10466,24728.0,23056.0,8757.0,398000.0,14299.0,1165.0,1672.0,13931.0,2.5,4.4,4.4,1298.0,5690.0,6881.0,8638.0,1484.0,737.0,3.51,2.81
8600000US10467,2016,Bronx,10467,37676.0,35860.0,4288.0,347000.0,31572.0,1160.0,1816.0,30736.0,2.8,2.2,3.6,2545.0,15665.0,12542.0,5574.0,971.0,379.0,3.33,2.76
8600000US10468,2016,Bronx,10468,26933.0,25485.0,1992.0,189100.0,23493.0,1167.0,1448.0,22810.0,1.6,2.5,3.6,1855.0,11810.0,9267.0,3281.0,607.0,113.0,2.78,2.92
8600000US10469,2016,Bronx,10469,23540.0,21821.0,10439.0,421600.0,11382.0,1293.0,1719.0,11203.0,1.5,4.1,4.8,755.0,3931.0,6297.0,10092.0,1579.0,886.0,3.40,2.95
8600000US10470,2016,Bronx,10470,6275.0,5800.0,2245.0,413100.0,3555.0,1303.0,475.0,3439.0,0.0,4.2,4.2,407.0,1981.0,1716.0,1543.0,361.0,267.0,2.94,2.21
8600000US10471,2016,Bronx,10471,9559.0,8614.0,4253.0,322600.0,4361.0,1504.0,945.0,4305.0,1.2,1.8,4.0,930.0,3337.0,2659.0,1804.0,380.0,449.0,2.42,1.93
8600000US10472,2016,Bronx,10472,23371.0,21756.0,3110.0,417700.0,18646.0,1100.0,1615.0,17911.0,3.0,2.0,4.0,1224.0,7239.0,8158.0,5570.0,851.0,329.0,3.38,3.09
8600000US10473,2016,Bronx,10473,21894.0,20906.0,6049.0,365600.0,14857.0,893.0,988.0,14651.0,0.6,2.1,4.3,840.0,4258.0,7717.0,7044.0,1516.0,519.0,3.32,2.79
8600000US10474,2016,Bronx,10474,4163.0,3542.0,246.0,382700.0,3296.0,1094.0,621.0,3143.0,12.1,0.9,3.9,246.0,1349.0,1387.0,907.0,233.0,41.0,3.41,3.28
8600000US10475,2016,Bronx,10475,19013.0,18664.0,7693.0,28400.0,10971.0,954.0,349.0,10919.0,0.3,0.0,4.0,368.0,7151.0,6119.0,5021.0,187.0,167.0,2.33,2.31
8600000US10550,2016,Bronx,10550,14889.0,13208.0,3348.0,348700.0,9860.0,1167.0,1681.0,9688.0,5.5,6.3,4.1,925.0,4681.0,4636.0,3106.0,841.0,700.0,3.71,2.52
8600000US11370,2016,Queens,11370,10151.0,8670.0,4079.0,576200.0,4591.0,1545.0,1481.0,4442.0,2.3,4.8,4.3,308.0,2334.0,3896.0,2938.0,482.0,193.0,3.35,2.88
8600000US11201,2016,Brooklyn,11201,29269.0,26303.0,9537.0,794500.0,16766.0,2103.0,2966.0,16197.0,2.7,1.7,3.3,4028.0,11318.0,9263.0,3377.0,881.0,402.0,2.12,2.02
8600000US11203,2016,Brooklyn,11203,30374.0,27479.0,10833.0,417400.0,16646.0,1208.0,2895.0,15956.0,0.9,1.2,4.3,1435.0,8080.0,10117.0,8124.0,1798.0,820.0,3.07,2.46
8600000US11204,2016,Brooklyn,11204,26152.0,24307.0,8982.0,727400.0,15325.0,1261.0,1845.0,14461.0,1.6,3.7,4.3,478.0,6419.0,9056.0,6499.0,2263.0,1437.0,3.63,3.04
8600000US11205,2016,Brooklyn,11205,17089.0,15604.0,3412.0,636000.0,12192.0,1229.0,1485.0,12045.0,1.5,2.2,3.9,1422.0,5235.0,5437.0,3421.0,1143.0,431.0,2.96,2.63
8600000US11206,2016,Brooklyn,11206,31977.0,30107.0,3103.0,560300.0,27004.0,942.0,1870.0,26562.0,0.9,2.0,4.0,1877.0,8576.0,12277.0,6691.0,1682.0,874.0,3.42,2.79
8600000US11207,2016,Brooklyn,11207,36004.0,32120.0,7877.0,412400.0,24243.0,1079.0,3884.0,23563.0,2.9,5.6,4.2,1721.0,6591.0,14364.0,10017.0,2180.0,1131.0,3.29,2.69
8600000US11208,2016,Brooklyn,11208,35883.0,30641.0,7794.0,422300.0,22847.0,1171.0,5242.0,22062.0,4.2,7.0,3.7,3747.0,5950.0,12841.0,10552.0,1833.0,960.0,3.42,2.99
8600000US11209,2016,Brooklyn,11209,32901.0,29451.0,10539.0,696300.0,18912.0,1402.0,3450.0,18383.0,2.7,4.4,3.8,2925.0,12829.0,9118.0,5555.0,1719.0,755.0,2.50,2.18
8600000US11210,2016,Brooklyn,11210,24086.0,22251.0,9892.0,512700.0,12359.0,1223.0,1835.0,12059.0,2.4,4.4,4.4,1167.0,6692.0,6288.0,5836.0,2144.0,1959.0,3.47,2.74
8600000US11211,2016,Brooklyn,11211,40353.0,38049.0,5989.0,843300.0,32060.0,1520.0,2304.0,31362.0,2.3,1.7,3.9,2515.0,13150.0,15037.0,6796.0,2155.0,700.0,2.58,2.61
8600000US11212,2016,Brooklyn,11212,34569.0,31587.0,4727.0,406000.0,26860.0,956.0,2982.0,26272.0,1.5,3.4,4.0,1818.0,9624.0,14002.0,7237.0,1243.0,645.0,3.04,2.48
8600000US11213,2016,Brooklyn,11213,26894.0,24471.0,3591.0,657600.0,20880.0,1131.0,2423.0,20203.0,2.7,4.1,4.0,1377.0,8941.0,9042.0,4893.0,1626.0,1015.0,3.59,2.48
8600000US11214,2016,Brooklyn,11214,33464.0,31716.0,10688.0,645000.0,21028.0,1246.0,1748.0,20332.0,1.7,1.4,4.0,1260.0,9575.0,11936.0,8600.0,1316.0,777.0,3.10,2.74
8600000US11215,2016,Brooklyn,11215,31015.0,29007.0,10918.0,1000800.0,18089.0,2000.0,2008.0,17757.0,0.9,1.7,4.1,2099.0,9519.0,10815.0,5878.0,1735.0,969.0,2.76,2.18
8600000US11216,2016,Brooklyn,11216,26892.0,23629.0,4979.0,802800.0,18650.0,1220.0,3263.0,18182.0,3.1,4.0,3.9,3317.0,8095.0,8173.0,4502.0,1833.0,972.0,2.86,2.20
8600000US11217,2016,Brooklyn,11217,18291.0,16718.0,5192.0,991700.0,11526.0,1791.0,1573.0,11346.0,2.0,2.6,3.7,2345.0,5316.0,6183.0,2958.0,985.0,504.0,2.57,2.12
8600000US11218,2016,Brooklyn,11218,25975.0,24660.0,8493.0,624700.0,16167.0,1438.0,1315.0,15608.0,0.8,2.1,4.1,1164.0,7819.0,9272.0,4770.0,1645.0,1305.0,2.99,3.02
8600000US11219,2016,Brooklyn,11219,28140.0,26145.0,6640.0,787700.0,19505.0,1295.0,1995.0,18648.0,1.8,2.8,4.3,799.0,6067.0,9667.0,7356.0,2651.0,1600.0,3.57,3.67
8600000US11220,2016,Brooklyn,11220,31097.0,28951.0,6867.0,720000.0,22084.0,1262.0,2146.0,21554.0,1.2,3.2,4.0,1165.0,6750.0,12474.0,7948.0,1897.0,863.0,3.31,3.53
8600000US11221,2016,Brooklyn,11221,33614.0,29570.0,6319.0,610600.0,23251.0,1254.0,4044.0,22554.0,3.0,5.9,4.2,2250.0,6997.0,12920.0,8188.0,1971.0,1288.0,3.35,2.66
8600000US11222,2016,Brooklyn,11222,18312.0,17058.0,3457.0,713400.0,13601.0,1781.0,1254.0,13369.0,0.4,2.8,3.9,1107.0,6958.0,7125.0,2333.0,592.0,197.0,2.52,1.98
8600000US11223,2016,Brooklyn,11223,29745.0,27373.0,9525.0,656300.0,17848.0,1211.0,2372.0,17122.0,1.7,2.3,4.2,1261.0,8043.0,10145.0,7513.0,1821.0,962.0,3.33,2.68
8600000US11224,2016,Brooklyn,11224,20046.0,18157.0,5077.0,331000.0,13080.0,744.0,1889.0,12869.0,3.8,3.5,3.8,1115.0,6527.0,6829.0,4537.0,751.0,287.0,2.40,2.29
8600000US11225,2016,Brooklyn,11225,25069.0,23481.0,3376.0,653600.0,20105.0,1261.0,1588.0,19537.0,3.5,3.3,3.8,1484.0,10088.0,7885.0,4037.0,1146.0,429.0,3.21,2.46
8600000US11226,2016,Brooklyn,11226,40002.0,36399.0,4683.0,487800.0,31716.0,1242.0,3603.0,30692.0,4.2,4.8,3.7,2798.0,16078.0,13607.0,5261.0,1469.0,789.0,3.24,2.70
8600000US11228,2016,Brooklyn,11228,16309.0,15265.0,8658.0,763100.0,6607.0,1344.0,1044.0,6252.0,0.6,3.3,5.1,350.0,2619.0,4758.0,6506.0,1441.0,635.0,3.20,2.77
8600000US11229,2016,Brooklyn,11229,33054.0,31024.0,14664.0,531300.0,16360.0,1205.0,2030.0,15818.0,1.1,2.3,4.3,1154.0,9846.0,9917.0,9247.0,1854.0,1036.0,2.96,2.40
8600000US11230,2016,Brooklyn,11230,32377.0,30668.0,8656.0,690900.0,22012.0,1275.0,1709.0,21179.0,2.3,1.2,3.8,1845.0,12204.0,8591.0,5524.0,1777.0,2436.0,3.38,2.68
8600000US11231,2016,Brooklyn,11231,16557.0,15468.0,4272.0,1053300.0,11196.0,1666.0,1089.0,11020.0,2.8,1.9,4.0,888.0,5871.0,6095.0,2738.0,661.0,304.0,2.63,2.23
8600000US11232,2016,Brooklyn,11232,9387.0,8927.0,2190.0,580000.0,6737.0,1357.0,460.0,6674.0,1.0,0.7,4.0,442.0,2423.0,3838.0,2086.0,408.0,190.0,3.03,3.06
8600000US11233,2016,Brooklyn,11233,31129.0,27723.0,6189.0,609500.0,21534.0,1114.0,3406.0,20934.0,2.1,6.1,4.1,1255.0,8070.0,12259.0,6758.0,1515.0,1272.0,3.10,2.40
8600000US11234,2016,Brooklyn,11234,34093.0,32050.0,21400.0,501700.0,10650.0,1336.0,2043.0,10285.0,1.7,3.7,5.1,749.0,3626.0,9895.0,15540.0,3069.0,1214.0,3.14,2.64
8600000US11235,2016,Brooklyn,11235,35643.0,32421.0,13353.0,515000.0,19068.0,1207.0,3222.0,18518.0,3.7,3.0,3.5,3627.0,12627.0,11532.0,6193.0,1106.0,558.0,2.58,2.24
8600000US11236,2016,Brooklyn,11236,34932.0,32786.0,15845.0,480300.0,16941.0,1305.0,2146.0,16342.0,0.9,3.2,4.6,2490.0,4183.0,12960.0,11433.0,2363.0,1503.0,3.33,2.71
8600000US11237,2016,Brooklyn,11237,17913.0,16785.0,1543.0,551100.0,15242.0,1357.0,1128.0,15020.0,2.5,3.4,4.1,1174.0,2919.0,8593.0,4376.0,627.0,224.0,3.53,3.08
8600000US11238,2016,Brooklyn,11238,26480.0,23996.0,7037.0,761500.0,16959.0,1560.0,2484.0,16567.0,0.4,5.5,3.8,2051.0,9626.0,9205.0,3623.0,1157.0,818.0,2.49,2.08
8600000US11239,2016,Brooklyn,11239,6660.0,6456.0,150.0,511900.0,6306.0,645.0,204.0,6241.0,0.0,1.8,3.6,146.0,3100.0,1842.0,1531.0,22.0,19.0,2.67,1.90
8600000US11425,2016,Queens,11425,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10001,2016,Manhattan,10001,13520.0,11967.0,3232.0,460500.0,8735.0,2114.0,1553.0,8631.0,0.2,4.6,3.0,2540.0,6338.0,3220.0,841.0,454.0,127.0,1.70,1.92
8600000US10002,2016,Manhattan,10002,35615.0,33327.0,4601.0,608900.0,28726.0,919.0,2288.0,28351.0,2.7,2.4,3.4,3947.0,12775.0,13897.0,4537.0,374.0,85.0,2.07,2.32
8600000US10003,2016,Manhattan,10003,31408.0,27258.0,8292.0,963100.0,18966.0,2117.0,4150.0,18700.0,2.0,6.6,3.0,7005.0,14377.0,7023.0,2191.0,539.0,273.0,1.79,1.67
8600000US10004,2016,Manhattan,10004,2070.0,1592.0,430.0,1250000.0,1162.0,2911.0,478.0,1053.0,7.8,16.3,2.8,673.0,880.0,344.0,122.0,34.0,17.0,1.98,1.89
8600000US10005,2016,Manhattan,10005,5187.0,4295.0,749.0,1424900.0,3546.0,3005.0,892.0,3541.0,0.0,8.2,2.7,1478.0,2273.0,1211.0,214.0,0.0,11.0,2.41,1.94
8600000US10006,2016,Manhattan,10006,2182.0,1776.0,233.0,939800.0,1543.0,2847.0,406.0,1527.0,9.1,0.7,2.6,878.0,829.0,357.0,93.0,25.0,0.0,1.82,1.85
8600000US10007,2016,Manhattan,10007,3209.0,2743.0,1009.0,1946100.0,1734.0,3339.0,466.0,1716.0,4.5,0.8,3.4,361.0,1192.0,1129.0,440.0,51.0,36.0,2.60,1.85
8600000US10009,2016,Manhattan,10009,31612.0,30062.0,2026.0,609700.0,28036.0,1554.0,1550.0,27879.0,2.6,2.4,3.5,4207.0,11774.0,11392.0,4031.0,208.0,0.0,1.89,1.97
8600000US10010,2016,Manhattan,10010,17923.0,16070.0,4414.0,698800.0,11656.0,2442.0,1853.0,11517.0,0.2,5.6,3.0,3667.0,8462.0,4483.0,1162.0,120.0,29.0,1.71,1.88
8600000US10011,2016,Manhattan,10011,33610.0,28738.0,10217.0,973200.0,18521.0,2029.0,4872.0,17944.0,1.4,2.6,3.0,8227.0,14875.0,6858.0,2841.0,508.0,301.0,1.90,1.60
8600000US10012,2016,Manhattan,10012,14159.0,12240.0,1985.0,1322000.0,10255.0,2128.0,1919.0,10193.0,1.9,3.9,3.0,2631.0,6085.0,3958.0,1140.0,217.0,128.0,2.35,1.80
8600000US10013,2016,Manhattan,10013,13913.0,11934.0,3304.0,2000000.0,8630.0,1663.0,1979.0,8395.0,2.7,4.0,3.4,1503.0,5092.0,4750.0,1929.0,538.0,101.0,2.48,2.10
8600000US10014,2016,Manhattan,10014,22036.0,18671.0,5841.0,1039000.0,12830.0,2337.0,3365.0,12523.0,3.6,4.3,3.1,4918.0,9696.0,4689.0,1972.0,564.0,197.0,1.82,1.59
8600000US10016,2016,Manhattan,10016,35028.0,28359.0,7856.0,723300.0,20503.0,2440.0,6669.0,20213.0,2.8,7.5,2.9,8563.0,17237.0,6734.0,2039.0,355.0,100.0,1.64,1.75
8600000US10017,2016,Manhattan,10017,12876.0,10134.0,3958.0,590200.0,6176.0,2214.0,2742.0,6123.0,2.1,6.9,2.8,3942.0,5820.0,2047.0,812.0,191.0,64.0,1.60,1.62
8600000US10018,2016,Manhattan,10018,5910.0,4956.0,402.0,927100.0,4554.0,2849.0,954.0,4462.0,3.0,5.8,2.8,1165.0,3048.0,1435.0,241.0,14.0,7.0,1.98,1.93
8600000US10019,2016,Manhattan,10019,32638.0,23465.0,4184.0,929700.0,19281.0,2211.0,9173.0,18833.0,4.4,7.8,2.9,7536.0,16672.0,6812.0,1285.0,152.0,181.0,1.67,1.66
8600000US10020,2016,Manhattan,10020,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10021,2016,Manhattan,10021,29701.0,24558.0,10159.0,1178900.0,14399.0,1961.0,5143.0,14103.0,1.7,2.8,3.2,4037.0,14167.0,6661.0,3538.0,896.0,402.0,2.00,1.69
8600000US10022,2016,Manhattan,10022,23505.0,17619.0,8825.0,904000.0,8794.0,2386.0,5886.0,8553.0,3.2,5.7,3.2,3695.0,11314.0,6037.0,1979.0,315.0,165.0,1.69,1.67
8600000US10023,2016,Manhattan,10023,41114.0,33144.0,13517.0,972600.0,19627.0,2256.0,7970.0,19048.0,0.4,5.1,3.2,6342.0,18572.0,10974.0,3825.0,943.0,458.0,1.87,1.70
8600000US10024,2016,Manhattan,10024,34354.0,28809.0,10391.0,1272600.0,18418.0,1947.0,5545.0,17796.0,2.4,5.6,3.5,5046.0,13260.0,9186.0,5000.0,1480.0,382.0,2.25,1.85
8600000US10025,2016,Manhattan,10025,48196.0,42783.0,11059.0,963900.0,31724.0,1450.0,5413.0,31035.0,0.1,4.0,3.6,6937.0,16574.0,15480.0,7647.0,1280.0,278.0,2.20,2.05
8600000US10026,2016,Manhattan,10026,16585.0,14803.0,2700.0,695400.0,12103.0,1045.0,1782.0,11976.0,4.9,4.8,3.8,951.0,5452.0,6112.0,2979.0,839.0,252.0,2.18,2.61
8600000US10027,2016,Manhattan,10027,25698.0,22933.0,3115.0,672600.0,19818.0,1063.0,2765.0,19398.0,3.9,6.9,3.9,1952.0,7400.0,9690.0,5103.0,1119.0,434.0,2.59,2.46
8600000US10028,2016,Manhattan,10028,28561.0,25837.0,8260.0,1155200.0,17577.0,2187.0,2724.0,16993.0,1.1,3.6,3.4,4695.0,11415.0,7379.0,3680.0,1020.0,372.0,2.06,1.77
8600000US10029,2016,Manhattan,10029,32833.0,30640.0,1995.0,792400.0,28645.0,911.0,2193.0,28366.0,8.2,2.9,3.7,2141.0,10157.0,14417.0,4985.0,970.0,163.0,2.30,2.49
8600000US10030,2016,Manhattan,10030,13196.0,11878.0,1089.0,531300.0,10789.0,917.0,1318.0,10471.0,3.1,3.3,3.5,1721.0,4665.0,4157.0,1948.0,505.0,200.0,2.63,2.49
8600000US10031,2016,Manhattan,10031,23483.0,21881.0,2509.0,322500.0,19372.0,1174.0,1602.0,18684.0,2.0,2.5,4.0,1862.0,6715.0,7427.0,5209.0,1763.0,507.0,2.43,2.80
8600000US10032,2016,Manhattan,10032,21778.0,20140.0,1417.0,378100.0,18723.0,1131.0,1638.0,18239.0,3.9,3.0,4.0,1699.0,5835.0,8377.0,4559.0,1040.0,268.0,2.52,3.13
8600000US10033,2016,Manhattan,10033,20382.0,19426.0,2095.0,469700.0,17331.0,1294.0,956.0,16949.0,0.4,1.1,3.9,1210.0,6754.0,7155.0,4514.0,672.0,77.0,2.26,3.10
8600000US10034,2016,Manhattan,10034,16516.0,15841.0,1335.0,337100.0,14506.0,1232.0,675.0,14067.0,6.3,0.9,3.4,911.0,8481.0,5526.0,1471.0,87.0,40.0,2.01,2.84
8600000US10035,2016,Manhattan,10035,14785.0,13480.0,1167.0,472700.0,12313.0,758.0,1305.0,12153.0,9.2,5.2,3.6,2134.0,4824.0,5669.0,1697.0,282.0,179.0,2.49,2.31
8600000US10036,2016,Manhattan,10036,19053.0,15568.0,1614.0,825800.0,13954.0,2053.0,3485.0,13870.0,11.7,8.8,2.7,4922.0,10068.0,3342.0,531.0,113.0,77.0,1.74,1.62
8600000US10037,2016,Manhattan,10037,10086.0,9317.0,563.0,412000.0,8754.0,1068.0,769.0,8640.0,11.9,3.7,3.4,1299.0,4013.0,3745.0,888.0,68.0,73.0,2.42,2.10
8600000US10038,2016,Manhattan,10038,11235.0,10048.0,2652.0,637000.0,7396.0,2185.0,1187.0,7243.0,1.3,1.8,3.1,2029.0,4584.0,3412.0,1081.0,98.0,31.0,1.95,2.11
8600000US10039,2016,Manhattan,10039,11531.0,10856.0,1338.0,390600.0,9518.0,882.0,675.0,9193.0,0.9,2.6,3.8,542.0,3285.0,5645.0,1877.0,162.0,20.0,2.25,2.54
8600000US10040,2016,Manhattan,10040,17123.0,16086.0,1660.0,356900.0,14426.0,1235.0,1037.0,14153.0,8.1,1.7,3.5,1197.0,8000.0,5637.0,2015.0,252.0,22.0,2.14,2.76
8600000US10044,2016,Manhattan,10044,5366.0,4790.0,777.0,626900.0,4013.0,2181.0,576.0,3968.0,6.9,8.7,3.3,942.0,2022.0,1645.0,695.0,42.0,20.0,1.71,2.18
8600000US10065,2016,Manhattan,10065,22055.0,16468.0,5739.0,1370200.0,10729.0,2251.0,5587.0,10398.0,6.3,11.4,3.4,3158.0,9043.0,6515.0,2411.0,497.0,431.0,1.95,1.72
8600000US10069,2016,Manhattan,10069,3591.0,2629.0,658.0,1539500.0,1971.0,3064.0,962.0,1958.0,9.4,3.0,3.0,800.0,1459.0,786.0,513.0,0.0,33.0,2.01,1.98
8600000US10075,2016,Manhattan,10075,14955.0,12766.0,5111.0,835600.0,7655.0,2037.0,2189.0,7248.0,1.1,7.7,3.2,2120.0,7482.0,3419.0,1294.0,436.0,204.0,1.85,1.74
8600000US10103,2016,Manhattan,10103,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10110,2016,Manhattan,10110,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10111,2016,Manhattan,10111,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10112,2016,Manhattan,10112,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10115,2016,Manhattan,10115,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10119,2016,Manhattan,10119,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10128,2016,Manhattan,10128,35446.0,32151.0,10252.0,926600.0,21899.0,2056.0,3295.0,21497.0,2.3,4.7,3.3,4525.0,15915.0,9295.0,4048.0,1046.0,617.0,2.09,1.88
8600000US10152,2016,Manhattan,10152,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10153,2016,Manhattan,10153,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10154,2016,Manhattan,10154,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10162,2016,Manhattan,10162,783.0,625.0,0.0,,625.0,2735.0,158.0,625.0,,3.7,3.4,45.0,427.0,171.0,140.0,0.0,0.0,,2.00
8600000US10165,2016,Manhattan,10165,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10167,2016,Manhattan,10167,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10168,2016,Manhattan,10168,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10169,2016,Manhattan,10169,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10170,2016,Manhattan,10170,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10171,2016,Manhattan,10171,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10172,2016,Manhattan,10172,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10173,2016,Manhattan,10173,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10174,2016,Manhattan,10174,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10177,2016,Manhattan,10177,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10199,2016,Manhattan,10199,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10271,2016,Manhattan,10271,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10278,2016,Manhattan,10278,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10279,2016,Manhattan,10279,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10280,2016,Manhattan,10280,5303.0,4800.0,1132.0,705400.0,3668.0,2936.0,503.0,3508.0,3.5,3.7,3.1,496.0,2850.0,1662.0,262.0,18.0,15.0,2.12,2.03
8600000US10282,2016,Manhattan,10282,2904.0,2434.0,210.0,1654400.0,2224.0,2974.0,470.0,2224.0,0.0,12.7,3.2,188.0,1536.0,815.0,256.0,89.0,20.0,3.12,2.24
8600000US10463,2016,Bronx,10463,29707.0,27607.0,8641.0,272000.0,18966.0,1236.0,2100.0,18582.0,2.0,2.3,3.8,1521.0,11862.0,11398.0,4027.0,593.0,306.0,2.43,2.54
8600000US11001,2016,Queens,11001,9472.0,9129.0,7317.0,489800.0,1812.0,1508.0,343.0,1681.0,0.3,3.6,6.3,133.0,901.0,1851.0,4132.0,1973.0,482.0,3.21,2.28
8600000US11003,2016,,11003,12737.0,12064.0,9619.0,368600.0,2445.0,1644.0,673.0,2267.0,2.6,0.8,6.3,254.0,463.0,2038.0,4857.0,3944.0,1181.0,3.90,3.23
8600000US11004,2016,Queens,11004,5286.0,5103.0,3784.0,479700.0,1319.0,1412.0,183.0,1222.0,1.2,0.0,4.9,8.0,1109.0,1664.0,1228.0,1030.0,247.0,3.01,1.78
8600000US11005,2016,Queens,11005,1650.0,1405.0,1290.0,436400.0,115.0,2298.0,245.0,115.0,1.6,0.0,3.6,128.0,948.0,466.0,87.0,21.0,0.0,1.40,
8600000US11040,2016,Queens,11040,13136.0,12736.0,11577.0,552100.0,1159.0,1486.0,400.0,1069.0,0.4,1.5,6.8,93.0,485.0,1190.0,5030.0,5117.0,1221.0,3.28,2.91
8600000US11101,2016,Queens,11101,13905.0,12034.0,2039.0,775900.0,9995.0,1322.0,1871.0,9851.0,0.7,3.1,3.5,988.0,6062.0,4918.0,1656.0,198.0,83.0,2.29,2.13
8600000US11102,2016,Queens,11102,15421.0,13874.0,1746.0,566500.0,12128.0,1529.0,1547.0,11765.0,1.3,2.7,3.5,1228.0,6357.0,5217.0,2047.0,392.0,180.0,2.64,2.38
8600000US11103,2016,Queens,11103,18004.0,16460.0,2496.0,700800.0,13964.0,1531.0,1544.0,13434.0,0.0,2.1,3.8,828.0,7083.0,6826.0,2623.0,533.0,111.0,2.74,2.29
