,zip_code,state,city,borough,date,mean_rent
183780,10038,NY,New York,MANHATTAN,2017-09-30,3781.175751671462
183871,10012,NY,New York,MANHATTAN,2017-09-30,3296.413232876838
184162,10037,NY,New York,MANHATTAN,2017-09-30,2119.213829455988
184808,10017,NY,New York,MANHATTAN,2017-09-30,3162.900032694702
185204,10018,NY,New York,MANHATTAN,2017-09-30,3779.247596558266
185303,10007,NY,New York,MANHATTAN,2017-09-30,5635.433996377708
185410,10280,NY,New York,MANHATTAN,2017-09-30,3479.827104623277
185484,10005,NY,New York,MANHATTAN,2017-09-30,3626.50440766716
185529,10282,NY,New York,MANHATTAN,2017-09-30,5827.424594153546
185555,10069,NY,New York,MANHATTAN,2017-09-30,4744.84829694687
185587,10004,NY,New York,MANHATTAN,2017-09-30,3843.655222751705
185601,10006,NY,New York,MANHATTAN,2017-09-30,3338.1607418242006
185623,11109,NY,New York,QUEENS,2017-09-30,3112.870568120486
185632,11385,NY,New York,QUEENS,2017-10-31,2501.3059701298894
185641,10467,NY,New York,BRONX,2017-10-31,1523.4014000429063
185642,11226,NY,New York,BROOKLYN,2017-10-31,2145.201901877687
185657,11220,NY,New York,BROOKLYN,2017-10-31,2078.844349467161
185661,11207,NY,New York,BROOKLYN,2017-10-31,2304.985076233452
185663,11214,NY,New York,BROOKLYN,2017-10-31,1789.9315878022455
185665,10025,NY,New York,MANHATTAN,2017-10-31,3150.492540637128
185668,10314,NY,New York,STATEN_ISLAND,2017-10-31,1586.0829015966697
185677,11221,NY,New York,BROOKLYN,2017-10-31,2469.9436547852424
185683,10458,NY,New York,BRONX,2017-10-31,1652.9469170710936
185691,11235,NY,New York,BROOKLYN,2017-10-31,1938.6228802402568
185692,11223,NY,New York,BROOKLYN,2017-10-31,1708.0175734987286
185697,11206,NY,New York,BROOKLYN,2017-10-31,2909.658199862762
185708,11229,NY,New York,BROOKLYN,2017-10-31,1871.680506236426
185710,11355,NY,New York,QUEENS,2017-10-31,1783.588624780021
185719,11230,NY,New York,BROOKLYN,2017-10-31,2027.0251438779387
185722,11233,NY,New York,BROOKLYN,2017-10-31,2278.31858582234
185726,10457,NY,New York,BRONX,2017-10-31,1503.740571817884
185736,10462,NY,New York,BRONX,2017-10-31,1617.8723645339164
185743,10029,NY,New York,MANHATTAN,2017-10-31,2495.062879153284
185746,11218,NY,New York,BROOKLYN,2017-10-31,2265.162653134229
185762,10002,NY,New York,MANHATTAN,2017-10-31,3074.1450653724205
185779,11375,NY,New York,QUEENS,2017-10-31,2073.831838455085
185800,10463,NY,New York,BRONX,2017-10-31,2282.452114826201
185817,11215,NY,New York,BROOKLYN,2017-10-31,2715.0216014100383
185856,11213,NY,New York,BROOKLYN,2017-10-31,2280.600737388837
185862,11210,NY,New York,BROOKLYN,2017-10-31,2295.5816714444377
185868,11209,NY,New York,BROOKLYN,2017-10-31,1860.72665584998
185870,10027,NY,New York,MANHATTAN,2017-10-31,2546.071075130427
185895,11211,NY,New York,BROOKLYN,2017-10-31,3229.108601166995
185917,11201,NY,New York,BROOKLYN,2017-10-31,3310.806523064045
185918,10032,NY,New York,MANHATTAN,2017-10-31,2228.070822785068
185921,10023,NY,New York,MANHATTAN,2017-10-31,3438.754540499552
186040,10128,NY,New York,MANHATTAN,2017-10-31,2718.7739731412867
186050,11238,NY,New York,BROOKLYN,2017-10-31,3050.5019005145973
186062,11216,NY,New York,BROOKLYN,2017-10-31,2439.878254655319
186066,10009,NY,New York,MANHATTAN,2017-10-31,3250.8008674145044
186070,11435,NY,New York,QUEENS,2017-10-31,1649.8990294349862
186071,10024,NY,New York,MANHATTAN,2017-10-31,3055.5616967673272
186085,11225,NY,New York,BROOKLYN,2017-10-31,2262.9545576727905
186090,10033,NY,New York,MANHATTAN,2017-10-31,2283.8368607725165
186198,10031,NY,New York,MANHATTAN,2017-10-31,2379.6997666039933
186243,11354,NY,New York,QUEENS,2017-10-31,2209.331518032856
186256,10003,NY,New York,MANHATTAN,2017-10-31,3355.6200726942743
186438,10016,NY,New York,MANHATTAN,2017-10-31,3579.975998585422
186523,10011,NY,New York,MANHATTAN,2017-10-31,3697.436155718772
186564,10461,NY,New York,BRONX,2017-10-31,1529.793536449723
186617,11237,NY,New York,BROOKLYN,2017-10-31,2506.4540404833297
186632,10028,NY,New York,MANHATTAN,2017-10-31,2800.727632232544
186741,11228,NY,New York,BROOKLYN,2017-10-31,1567.783656044253
186746,11205,NY,New York,BROOKLYN,2017-10-31,2630.116492905296
186790,10040,NY,New York,MANHATTAN,2017-10-31,1866.3997953433995
186884,11374,NY,New York,QUEENS,2017-10-31,2060.304552529541
186887,10465,NY,New York,BRONX,2017-10-31,1822.739286861953
186949,10019,NY,New York,MANHATTAN,2017-10-31,3492.6659634646967
187070,10034,NY,New York,MANHATTAN,2017-10-31,1871.377072284088
187149,10021,NY,New York,MANHATTAN,2017-10-31,2698.274621238085
187291,11217,NY,New York,BROOKLYN,2017-10-31,3023.5581794366253
187363,11101,NY,New York,QUEENS,2017-10-31,2891.0387549018974
187408,10026,NY,New York,MANHATTAN,2017-10-31,2722.156777111305
187534,11222,NY,New York,BROOKLYN,2017-10-31,2928.1180625843604
187561,11231,NY,New York,BROOKLYN,2017-10-31,2960.1756340964744
187573,11106,NY,New York,QUEENS,2017-10-31,2149.8729315856667
187585,11249,NY,New York,BROOKLYN,2017-10-31,3587.0502304780257
187737,11105,NY,New York,QUEENS,2017-10-31,2342.981615772494
187746,10010,NY,New York,MANHATTAN,2017-10-31,3678.167088134683
187886,10035,NY,New York,MANHATTAN,2017-10-31,2420.497157327803
188013,11103,NY,New York,QUEENS,2017-10-31,2023.4638517439064
188161,10022,NY,New York,MANHATTAN,2017-10-31,3266.092095894709
188521,10014,NY,New York,MANHATTAN,2017-10-31,3618.348932656611
188540,10030,NY,New York,MANHATTAN,2017-10-31,2138.264592441912
188580,11102,NY,New York,QUEENS,2017-10-31,2419.8826313767963
188965,10065,NY,New York,MANHATTAN,2017-10-31,3082.310822712501
189086,10013,NY,New York,MANHATTAN,2017-10-31,4665.385373163006
189421,10036,NY,New York,MANHATTAN,2017-10-31,3249.962582486038
189423,10075,NY,New York,MANHATTAN,2017-10-31,2348.319575038776
189451,10001,NY,New York,MANHATTAN,2017-10-31,3971.658567924013
189768,10038,NY,New York,MANHATTAN,2017-10-31,3765.1355807109503
189859,10012,NY,New York,MANHATTAN,2017-10-31,3286.668017690839
190150,10037,NY,New York,MANHATTAN,2017-10-31,2103.014105220298
190796,10017,NY,New York,MANHATTAN,2017-10-31,3149.467721182301
191192,10018,NY,New York,MANHATTAN,2017-10-31,3731.132275436389
191291,10007,NY,New York,MANHATTAN,2017-10-31,5757.773257438164
191398,10280,NY,New York,MANHATTAN,2017-10-31,3438.312077931745
191472,10005,NY,New York,MANHATTAN,2017-10-31,3635.229784677564
191517,10282,NY,New York,MANHATTAN,2017-10-31,5830.361124942707
191543,10069,NY,New York,MANHATTAN,2017-10-31,4695.753217120337
191575,10004,NY,New York,MANHATTAN,2017-10-31,3791.471422769789
191589,10006,NY,New York,MANHATTAN,2017-10-31,3317.552981193106
191611,11109,NY,New York,QUEENS,2017-10-31,2992.953993306036
191620,11385,NY,New York,QUEENS,2017-11-30,2482.663629895818
191629,10467,NY,New York,BRONX,2017-11-30,1574.6134931397992
191630,11226,NY,New York,BROOKLYN,2017-11-30,2106.55413255879
191645,11220,NY,New York,BROOKLYN,2017-11-30,2029.9405578746143
191649,11207,NY,New York,BROOKLYN,2017-11-30,2290.92569709754
191651,11214,NY,New York,BROOKLYN,2017-11-30,1804.5930144855456
191653,10025,NY,New York,MANHATTAN,2017-11-30,3137.5265719445874
191656,10314,NY,New York,STATEN_ISLAND,2017-11-30,1639.9486845343465
191665,11221,NY,New York,BROOKLYN,2017-11-30,2466.3861157956862
191671,10458,NY,New York,BRONX,2017-11-30,1649.8783554247243
191679,11235,NY,New York,BROOKLYN,2017-11-30,1955.404307874193
191680,11223,NY,New York,BROOKLYN,2017-11-30,1723.94977711335
191685,11206,NY,New York,BROOKLYN,2017-11-30,2919.733423512656
191696,11229,NY,New York,BROOKLYN,2017-11-30,1909.700305523909
191698,11355,NY,New York,QUEENS,2017-11-30,1783.723634524568
191707,11230,NY,New York,BROOKLYN,2017-11-30,2057.979489687507
191710,11233,NY,New York,BROOKLYN,2017-11-30,2286.1800640187626
191714,10457,NY,New York,BRONX,2017-11-30,1521.4071356643751
191724,10462,NY,New York,BRONX,2017-11-30,1610.7860599873777
191731,10029,NY,New York,MANHATTAN,2017-11-30,2481.6261090633884
191734,11218,NY,New York,BROOKLYN,2017-11-30,2268.5788593702614
191750,10002,NY,New York,MANHATTAN,2017-11-30,3052.841144309841
191767,11375,NY,New York,QUEENS,2017-11-30,2068.631327384307
191788,10463,NY,New York,BRONX,2017-11-30,2279.7631329755877
191805,11215,NY,New York,BROOKLYN,2017-11-30,2699.733363907169
191844,11213,NY,New York,BROOKLYN,2017-11-30,2304.0258478506057
191850,11210,NY,New York,BROOKLYN,2017-11-30,2234.2208165562683
191856,11209,NY,New York,BROOKLYN,2017-11-30,1866.0093204934908
191858,10027,NY,New York,MANHATTAN,2017-11-30,2523.6403060123384
191883,11211,NY,New York,BROOKLYN,2017-11-30,3213.654760770564
191905,11201,NY,New York,BROOKLYN,2017-11-30,3276.27641840781
191906,10032,NY,New York,MANHATTAN,2017-11-30,2226.121169898004
191909,10023,NY,New York,MANHATTAN,2017-11-30,3437.093860046971
192028,10128,NY,New York,MANHATTAN,2017-11-30,2704.897139192496
192038,11238,NY,New York,BROOKLYN,2017-11-30,3045.336106471551
192050,11216,NY,New York,BROOKLYN,2017-11-30,2427.3624858810963
192054,10009,NY,New York,MANHATTAN,2017-11-30,3211.6401075938447
192058,11435,NY,New York,QUEENS,2017-11-30,1591.607333799801
192059,10024,NY,New York,MANHATTAN,2017-11-30,3026.2645488176872
192073,11225,NY,New York,BROOKLYN,2017-11-30,2268.894842931615
192078,10033,NY,New York,MANHATTAN,2017-11-30,2273.91330801715
192186,10031,NY,New York,MANHATTAN,2017-11-30,2378.189066243076
192231,11354,NY,New York,QUEENS,2017-11-30,2209.6957801848
192244,10003,NY,New York,MANHATTAN,2017-11-30,3332.4905342951006
192426,10016,NY,New York,MANHATTAN,2017-11-30,3546.779192734954
192511,10011,NY,New York,MANHATTAN,2017-11-30,3679.4238853407896
192552,10461,NY,New York,BRONX,2017-11-30,1542.003419151965
192605,11237,NY,New York,BROOKLYN,2017-11-30,2530.7982696322
192620,10028,NY,New York,MANHATTAN,2017-11-30,2796.3580330121167
192729,11228,NY,New York,BROOKLYN,2017-11-30,1524.0791656444103
192734,11205,NY,New York,BROOKLYN,2017-11-30,2607.360444780561
192778,10040,NY,New York,MANHATTAN,2017-11-30,1856.796277508236
192872,11374,NY,New York,QUEENS,2017-11-30,2060.799444264698
192875,10465,NY,New York,BRONX,2017-11-30,1831.8187150657795
192937,10019,NY,New York,MANHATTAN,2017-11-30,3447.1023991141533
193058,10034,NY,New York,MANHATTAN,2017-11-30,1876.104373783275
193137,10021,NY,New York,MANHATTAN,2017-11-30,2685.6770679849888
193279,11217,NY,New York,BROOKLYN,2017-11-30,3024.9635462342167
193351,11101,NY,New York,QUEENS,2017-11-30,2828.571408964812
193396,10026,NY,New York,MANHATTAN,2017-11-30,2712.748969279636
193522,11222,NY,New York,BROOKLYN,2017-11-30,2967.5972396851785
193549,11231,NY,New York,BROOKLYN,2017-11-30,2938.462262214653
193561,11106,NY,New York,QUEENS,2017-11-30,2139.896902326107
193573,11249,NY,New York,BROOKLYN,2017-11-30,3595.5851419811565
193725,11105,NY,New York,QUEENS,2017-11-30,2356.1492743858253
193734,10010,NY,New York,MANHATTAN,2017-11-30,3633.005688453471
193874,10035,NY,New York,MANHATTAN,2017-11-30,2443.9211631966564
194001,11103,NY,New York,QUEENS,2017-11-30,2019.8724049860664
194149,10022,NY,New York,MANHATTAN,2017-11-30,3279.873173408692
194509,10014,NY,New York,MANHATTAN,2017-11-30,3610.431223153763
194528,10030,NY,New York,MANHATTAN,2017-11-30,2159.670053789975
194568,11102,NY,New York,QUEENS,2017-11-30,2374.251797998703
194953,10065,NY,New York,MANHATTAN,2017-11-30,3073.290135481854
195074,10013,NY,New York,MANHATTAN,2017-11-30,4643.3843070966695
195409,10036,NY,New York,MANHATTAN,2017-11-30,3208.3317983053144
195411,10075,NY,New York,MANHATTAN,2017-11-30,2351.5041361410413
195439,10001,NY,New York,MANHATTAN,2017-11-30,3927.789669323605
195756,10038,NY,New York,MANHATTAN,2017-11-30,3741.896434104492
195847,10012,NY,New York,MANHATTAN,2017-11-30,3307.4670217792377
196138,10037,NY,New York,MANHATTAN,2017-11-30,2088.6044602669285
196784,10017,NY,New York,MANHATTAN,2017-11-30,3124.0143651614026
197180,10018,NY,New York,MANHATTAN,2017-11-30,3686.950644866938
197279,10007,NY,New York,MANHATTAN,2017-11-30,5876.948752502931
197386,10280,NY,New York,MANHATTAN,2017-11-30,3384.0062881266645
197460,10005,NY,New York,MANHATTAN,2017-11-30,3628.334599540008
197505,10282,NY,New York,MANHATTAN,2017-11-30,5785.661760185394
197531,10069,NY,New York,MANHATTAN,2017-11-30,4705.47289794827
197563,10004,NY,New York,MANHATTAN,2017-11-30,3748.848227471124
197577,10006,NY,New York,MANHATTAN,2017-11-30,3262.548274943639
197599,11109,NY,New York,QUEENS,2017-11-30,2888.1135878814757
197608,11385,NY,New York,QUEENS,2017-12-31,2474.189088338608
197617,10467,NY,New York,BRONX,2017-12-31,1573.9756402158969
197618,11226,NY,New York,BROOKLYN,2017-12-31,2102.710776223982
197633,11220,NY,New York,BROOKLYN,2017-12-31,2019.394356590256
197637,11207,NY,New York,BROOKLYN,2017-12-31,2296.89004686388
197639,11214,NY,New York,BROOKLYN,2017-12-31,1828.4631352010315
197641,10025,NY,New York,MANHATTAN,2017-12-31,3135.7932069912704
197644,10314,NY,New York,STATEN_ISLAND,2017-12-31,1659.4826978002473
197653,11221,NY,New York,BROOKLYN,2017-12-31,2464.127480194845
197659,10458,NY,New York,BRONX,2017-12-31,1671.01587846786
197667,11235,NY,New York,BROOKLYN,2017-12-31,1995.609766873076
197668,11223,NY,New York,BROOKLYN,2017-12-31,1691.3110817066513
197673,11206,NY,New York,BROOKLYN,2017-12-31,2901.49055229171
197684,11229,NY,New York,BROOKLYN,2017-12-31,1916.338720766808
197686,11355,NY,New York,QUEENS,2017-12-31,1837.887752498255
197695,11230,NY,New York,BROOKLYN,2017-12-31,2077.181691138622
197698,11233,NY,New York,BROOKLYN,2017-12-31,2300.2602499861737
197702,10457,NY,New York,BRONX,2017-12-31,1582.4216837578467
197712,10462,NY,New York,BRONX,2017-12-31,1605.180123246873
197719,10029,NY,New York,MANHATTAN,2017-12-31,2467.5256339084094
197722,11218,NY,New York,BROOKLYN,2017-12-31,2295.4882225804213
197738,10002,NY,New York,MANHATTAN,2017-12-31,3030.1615036239014
197755,11375,NY,New York,QUEENS,2017-12-31,2080.282894029417
197776,10463,NY,New York,BRONX,2017-12-31,2318.0235247288933
197793,11215,NY,New York,BROOKLYN,2017-12-31,2715.513253323997
197832,11213,NY,New York,BROOKLYN,2017-12-31,2345.931573671645
197838,11210,NY,New York,BROOKLYN,2017-12-31,2186.8460682114423
197844,11209,NY,New York,BROOKLYN,2017-12-31,1850.3119712460064
197846,10027,NY,New York,MANHATTAN,2017-12-31,2511.3444216203675
197871,11211,NY,New York,BROOKLYN,2017-12-31,3211.2186724160224
197893,11201,NY,New York,BROOKLYN,2017-12-31,3251.7403106211395
197894,10032,NY,New York,MANHATTAN,2017-12-31,2233.1954588451254
197897,10023,NY,New York,MANHATTAN,2017-12-31,3432.528603068486
198016,10128,NY,New York,MANHATTAN,2017-12-31,2699.724784082384
198026,11238,NY,New York,BROOKLYN,2017-12-31,3064.511452466676
198038,11216,NY,New York,BROOKLYN,2017-12-31,2427.364239264771
198042,10009,NY,New York,MANHATTAN,2017-12-31,3196.1022518231284
198046,11435,NY,New York,QUEENS,2017-12-31,1585.1408670991716
198047,10024,NY,New York,MANHATTAN,2017-12-31,3030.9083097723524
198061,11225,NY,New York,BROOKLYN,2017-12-31,2290.313727062415
198066,10033,NY,New York,MANHATTAN,2017-12-31,2274.546452509654
198174,10031,NY,New York,MANHATTAN,2017-12-31,2387.5778842793084
198219,11354,NY,New York,QUEENS,2017-12-31,2213.031660046819
198232,10003,NY,New York,MANHATTAN,2017-12-31,3297.5490875276337
198414,10016,NY,New York,MANHATTAN,2017-12-31,3539.725969765653
198499,10011,NY,New York,MANHATTAN,2017-12-31,3662.1138552775647
198540,10461,NY,New York,BRONX,2017-12-31,1531.733884531806
198593,11237,NY,New York,BROOKLYN,2017-12-31,2532.8804472520064
198608,10028,NY,New York,MANHATTAN,2017-12-31,2779.897696122028
198717,11228,NY,New York,BROOKLYN,2017-12-31,1504.9377109946192
198722,11205,NY,New York,BROOKLYN,2017-12-31,2643.38605288466
198766,10040,NY,New York,MANHATTAN,2017-12-31,1844.80694520879
198860,11374,NY,New York,QUEENS,2017-12-31,2061.9774660710914
198863,10465,NY,New York,BRONX,2017-12-31,1829.5419913608491
198925,10019,NY,New York,MANHATTAN,2017-12-31,3421.658921007559
199046,10034,NY,New York,MANHATTAN,2017-12-31,1898.3476639213752
199125,10021,NY,New York,MANHATTAN,2017-12-31,2695.6479016519675
199267,11217,NY,New York,BROOKLYN,2017-12-31,3036.2413348178816
199339,11101,NY,New York,QUEENS,2017-12-31,2751.1298227231114
199384,10026,NY,New York,MANHATTAN,2017-12-31,2677.982352710582
199510,11222,NY,New York,BROOKLYN,2017-12-31,2973.245441208622
199537,11231,NY,New York,BROOKLYN,2017-12-31,2931.8082885862327
199549,11106,NY,New York,QUEENS,2017-12-31,2111.050422791016
199561,11249,NY,New York,BROOKLYN,2017-12-31,3508.27079378052
199713,11105,NY,New York,QUEENS,2017-12-31,2311.001251307993
199722,10010,NY,New York,MANHATTAN,2017-12-31,3605.917828529357
199862,10035,NY,New York,MANHATTAN,2017-12-31,2468.3335769356686
199989,11103,NY,New York,QUEENS,2017-12-31,1981.961276223967
200137,10022,NY,New York,MANHATTAN,2017-12-31,3295.235604601516
200497,10014,NY,New York,MANHATTAN,2017-12-31,3571.264343674348
200516,10030,NY,New York,MANHATTAN,2017-12-31,2129.939927814456
200556,11102,NY,New York,QUEENS,2017-12-31,2378.9746896868623
200941,10065,NY,New York,MANHATTAN,2017-12-31,3059.86190843711
201062,10013,NY,New York,MANHATTAN,2017-12-31,4677.677344576246
201397,10036,NY,New York,MANHATTAN,2017-12-31,3218.450889825927
201399,10075,NY,New York,MANHATTAN,2017-12-31,2354.2212698130656
201427,10001,NY,New York,MANHATTAN,2017-12-31,3929.876085501192
201744,10038,NY,New York,MANHATTAN,2017-12-31,3726.833549398826
201835,10012,NY,New York,MANHATTAN,2017-12-31,3297.3440727296843
202126,10037,NY,New York,MANHATTAN,2017-12-31,2073.208670054368
202772,10017,NY,New York,MANHATTAN,2017-12-31,3120.396419807832
203168,10018,NY,New York,MANHATTAN,2017-12-31,3650.6082223231697
203267,10007,NY,New York,MANHATTAN,2017-12-31,5841.477290599479
203374,10280,NY,New York,MANHATTAN,2017-12-31,3364.918867403565
203448,10005,NY,New York,MANHATTAN,2017-12-31,3578.575270158336
203493,10282,NY,New York,MANHATTAN,2017-12-31,5711.318843296665
203519,10069,NY,New York,MANHATTAN,2017-12-31,4716.288864928592
203551,10004,NY,New York,MANHATTAN,2017-12-31,3740.832041181233
203565,10006,NY,New York,MANHATTAN,2017-12-31,3246.302560878774
203587,11109,NY,New York,QUEENS,2017-12-31,2794.786230956982
203596,11385,NY,New York,QUEENS,2018-01-31,2458.367539968081
203605,10467,NY,New York,BRONX,2018-01-31,1577.4383351050044
203606,11226,NY,New York,BROOKLYN,2018-01-31,2102.711861866889
203621,11220,NY,New York,BROOKLYN,2018-01-31,1931.026992637808
203625,11207,NY,New York,BROOKLYN,2018-01-31,2330.0205668179874
203627,11214,NY,New York,BROOKLYN,2018-01-31,1806.9159842637437
203629,10025,NY,New York,MANHATTAN,2018-01-31,3127.5493116628686
203632,10314,NY,New York,STATEN_ISLAND,2018-01-31,1412.5054223210216
203641,11221,NY,New York,BROOKLYN,2018-01-31,2472.829239160514
203647,10458,NY,New York,BRONX,2018-01-31,1657.8365536537897
203655,11235,NY,New York,BROOKLYN,2018-01-31,2011.6727815858528
203656,11223,NY,New York,BROOKLYN,2018-01-31,1703.5467922722185
203661,11206,NY,New York,BROOKLYN,2018-01-31,2882.3201020879183
203672,11229,NY,New York,BROOKLYN,2018-01-31,1888.2513092290983
203674,11355,NY,New York,QUEENS,2018-01-31,1811.026049137288
203683,11230,NY,New York,BROOKLYN,2018-01-31,2047.986615318468
203686,11233,NY,New York,BROOKLYN,2018-01-31,2316.8332167660687
203690,10457,NY,New York,BRONX,2018-01-31,1644.5836730293809
203700,10462,NY,New York,BRONX,2018-01-31,1598.5385220190085
203707,10029,NY,New York,MANHATTAN,2018-01-31,2483.467920933547
203710,11218,NY,New York,BROOKLYN,2018-01-31,2311.1964765622097
203726,10002,NY,New York,MANHATTAN,2018-01-31,3074.3920600285924
203743,11375,NY,New York,QUEENS,2018-01-31,2078.7884608492936
203764,10463,NY,New York,BRONX,2018-01-31,2279.3681192174645
203781,11215,NY,New York,BROOKLYN,2018-01-31,2757.951784087952
203820,11213,NY,New York,BROOKLYN,2018-01-31,2320.8907932864654
203826,11210,NY,New York,BROOKLYN,2018-01-31,2171.108959020032
203832,11209,NY,New York,BROOKLYN,2018-01-31,1862.22917793723
